sentence_id_ai,speech_id,electoral_term,session,party,first_name,last_name,date,topic,combined_text,combined_text_preprocessed
1931724,1010562,19,45,SPD,jens,zimmermann,2018-07-04,Society,"Es wird dazu eine Daten-Ethikkommission aufseiten der Bundesregierung geben. Denn dieses Thema – künstliche Intelligenz und Algorithmen – und die Frage, wie sich unsere Gesellschaft verändert, sind die Aufgaben, auf die wir in dieser Legislaturperiode als Regierung und als Deutscher Bundestag Antworten finden müssen.",datenethikkommission aufseiten bundesregierung geben thema – künstliche intelligenz algorithmen – frage gesellschaft verändert aufgaben legislaturperiode regierung deutscher bundestag antworten finden müssen
1931732,1010562,19,45,SPD,jens,zimmermann,2018-07-04,Policy,"Daran, meine Damen und Herren, wird sich die Zukunft unseres Landes und unseres Kontinentes entscheiden, und sie wird sich eben nicht an der deutsch-österreichischen Grenze entscheiden. Es ist richtig, dass wir im Koalitionsvertrag zum Beispiel das Projekt eines deutsch-französischen Zentrums für künstliche Intelligenz niedergeschrieben haben.",zukunft landes kontinentes entscheiden deutschösterreichischen grenze entscheiden richtig koalitionsvertrag beispiel projekt deutschfranzösischen zentrums künstliche intelligenz niedergeschrieben
1935527,1010798,19,46,Grüne,danyal,bayaz,2018-07-05,Economy,"Ich gehöre übrigens zu denen, die durchaus viele Chancen für Verbraucherinnen und Verbraucher sehen: transparente Preise, neue Produkte, intelligente Kaufempfehlungen, die sich wirklich am Nutzen und am Wohl von Bürgerinnen und Bürgern orientieren. Aber es stellen sich natürlich ebenso viele Fragen – diese müssen wir beantworten –: Wie verhindern wir zum Beispiel, dass Algorithmen Menschen ausschließen?",gehöre denen durchaus viele chancen verbraucherinnen verbraucher sehen transparente preise neue produkte intelligente kaufempfehlungen nutzen bürgerinnen bürgern orientieren stellen ebenso viele fragen – müssen beantworten – verhindern beispiel algorithmen menschen ausschließen
1935528,1010798,19,46,Grüne,danyal,bayaz,2018-07-05,Economy,"Aber es stellen sich natürlich ebenso viele Fragen – diese müssen wir beantworten –: Wie verhindern wir zum Beispiel, dass Algorithmen Menschen ausschließen? Wenn eine Kundin keinen Hypothekenkredit für einen Wohnungskauf bekommt, weil sie den falschen Namen oder die falsche Postleitzahl hat, sorry, dann ist das keine künstliche Intelligenz, dann ist das menschliche Diskriminierung.",stellen ebenso viele fragen – müssen beantworten – verhindern beispiel algorithmen menschen ausschließen kundin hypothekenkredit wohnungskauf bekommt falschen namen falsche postleitzahl sorry künstliche intelligenz menschliche diskriminierung
1935529,1010798,19,46,Grüne,danyal,bayaz,2018-07-05,Economy,"Wenn eine Kundin keinen Hypothekenkredit für einen Wohnungskauf bekommt, weil sie den falschen Namen oder die falsche Postleitzahl hat, sorry, dann ist das keine künstliche Intelligenz, dann ist das menschliche Diskriminierung. Oder: Wie verhindern wir eigentlich, dass Algorithmen Preisabsprachen treffen?",kundin hypothekenkredit wohnungskauf bekommt falschen namen falsche postleitzahl sorry künstliche intelligenz menschliche diskriminierung verhindern algorithmen preisabsprachen treffen
1935530,1010798,19,46,Grüne,danyal,bayaz,2018-07-05,Economy,"Oder: Wie verhindern wir eigentlich, dass Algorithmen Preisabsprachen treffen? Wenn sie Daten nutzen, um die maximale Zahlungsbereitschaft von Kunden abzuschöpfen, dann ist das auch nicht künstliche Intelligenz, dann ist das Abzocke.",verhindern algorithmen preisabsprachen treffen daten nutzen maximale zahlungsbereitschaft kunden abzuschöpfen künstliche intelligenz abzocke
1935535,1010798,19,46,Grüne,danyal,bayaz,2018-07-05,Economy,"Aber die Monopolkommission hat Ihnen gerade etwas in das Stammbuch geschrieben und unterstrichen, wie wichtig die Rolle der Verbände bei dieser Aufgabe ist. Sie hat angeregt, den Verbänden das Recht zu geben, Kartellbehörden damit zu beauftragen, Untersuchungen durchzuführen, wenn es um den Verdacht auf Preisabsprachen durch Algorithmen geht.",monopolkommission stammbuch geschrieben unterstrichen wichtig rolle verbände aufgabe angeregt verbänden recht geben kartellbehörden beauftragen untersuchungen durchzuführen verdacht preisabsprachen algorithmen geht
1935916,1010829,19,46,SPD,sarah,ryglewski,2018-07-05,Policy,"Dabei geht es nicht nur um die Vermittlung digitaler Kompetenzen oder darum, bestehende Standards in die digitale Welt zu übertragen. Es geht auch darum, diese weiterzuentwickeln und Lösungen für Probleme zu entwickeln, die im Zeitalter von Plattformen, Algorithmen und künstlicher Intelligenz aktiv und nicht reaktiv angegangen werden müssen.",geht vermittlung digitaler kompetenzen bestehende standards digitale welt übertragen geht weiterzuentwickeln lösungen probleme entwickeln zeitalter plattformen algorithmen künstlicher intelligenz aktiv reaktiv angegangen müssen
1936144,1010845,19,46,SPD,hubertus,heil,2018-07-05,Economy,"Aber zurück zur Sache, meine sehr geehrten Damen und Herren. So gut die Lage heute ist, Tatsache ist auch, dass viele Menschen sich fragen, wie es weitergeht, durchaus auch mit Sorge, zum Beispiel in der Frage: „Wie geht es weiter mit der Arbeit in Deutschland, wenn die künstliche Intelligenz und die Roboter in die Fabriken und Büros einziehen?“ oder der Frage: „Werde auch ich zukünftig eine sichere Rente haben nach einem Leben voller Arbeit?“ und vor allen Dingen der Frage, wie wir in Zeiten rasanter Veränderung diese Gesellschaft zusammenhalten.",zurück sache geehrten lage heute tatsache viele menschen fragen weitergeht durchaus sorge beispiel frage „wie geht arbeit deutschland künstliche intelligenz roboter fabriken büros einziehen“ frage „werde zukünftig sichere rente leben voller arbeit“ dingen frage zeiten rasanter veränderung gesellschaft zusammenhalten
1937182,1010915,19,46,FDP,ulla,ihnen,2018-07-05,Economy,"Das wäre doch gut angelegtes Geld gewesen. Wenn Deutschland auch in Zukunft einen leistungsfähigen Agrarsektor haben will, dann muss jetzt gehandelt werden: vom Breitbandausbau in ländlichen Gebieten bis hin zur konsequenten Anwendung von Big Data in der Landwirtschaft.",wäre angelegtes geld deutschland zukunft leistungsfähigen agrarsektor gehandelt breitbandausbau ländlichen gebieten konsequenten anwendung big data landwirtschaft
1937785,1010967,19,46,SPD,rainer,spiering,2018-07-05,Economy,"Machen wir die Landwirtschaft zur Fortschrittslokomotive und nicht zum letzten Wagen des Zuges. Jetzt kommt der Punkt, Frau Ministerin, bei dem ich Ihnen wirklich dankbar bin: Stoffstrombilanz und Big Data.",landwirtschaft fortschrittslokomotive letzten wagen zuges kommt punkt ministerin dankbar stoffstrombilanz big data
1937789,1010967,19,46,SPD,rainer,spiering,2018-07-05,Policy,"Die Softwarepakete, um die Stoffstrombilanz für jeden, und zwar bis zum kleinsten Hof, vernünftig zu gestalten, sind da, und sie kosten dankenswerterweise kein Vermögen. Frau Ministerin, ich habe ja mit Ihren Kolleginnen und Kollegen von CSU und CDU lange gerungen, bis das Thema Big Data aufgenommen worden ist.",softwarepakete stoffstrombilanz kleinsten hof vernünftig gestalten kosten dankenswerterweise vermögen ministerin kolleginnen kollegen csu cdu lange gerungen thema big data aufgenommen worden
1937966,1010981,19,46,FDP,christoph,meyer,2018-07-05,Science,"Allerdings fehlt eine Schwerpunktsetzung. Die Zukunftsthemen, über die in der Tat diskutiert wird, werden vom Ministerium nicht angegangen: künstliche Intelligenz, ein Leertitel, Blockchain, allgemein der Bereich Digitalisierung, der ganze Bereich Wissenstransfer.",fehlt schwerpunktsetzung zukunftsthemen tat diskutiert ministerium angegangen künstliche intelligenz leertitel blockchain allgemein bereich digitalisierung ganze bereich wissenstransfer
1938244,1010989,19,46,CDU/CSU,anja,karliczek,2018-07-05,Science,"Mit der Agentur für Sprunginnovationen wollen wir vielmehr einen Schnüffelhund freilassen, der über die klassische Forschungsleistung hinaus visionäre Ideen verfolgen kann: durch mehr Freiräume und durch zusätzliche Mittel. Ein weiteres wichtiges Zukunftsthema ist die künstliche Intelligenz.",agentur sprunginnovationen vielmehr schnüffelhund freilassen klassische forschungsleistung hinaus visionäre ideen verfolgen mehr freiräume zusätzliche mittel weiteres wichtiges zukunftsthema künstliche intelligenz
1938247,1010989,19,46,CDU/CSU,anja,karliczek,2018-07-05,Science,In der Grundlagenforschung der künstlichen Intelligenz ist die deutsche Wissenschaft dank dem DFKI und den oben genannten „Katzen“ schon weit vorangeschritten. Jetzt erarbeiten wir gerade eine Gesamtstrategie für künstliche Intelligenz.,grundlagenforschung künstlichen intelligenz deutsche wissenschaft dfki oben genannten „katzen“ weit vorangeschritten erarbeiten gesamtstrategie künstliche intelligenz
1938555,1011003,19,46,SPD,rené,röspel,2018-07-05,Economy,"Wenn ich jetzt dem Haushalt ein Lob gemacht habe, so will ich auch die Kritik anführen. Denn in den Bereichen künstliche Intelligenz und digitale Arbeit gibt es eine Leerstelle.",haushalt lob gemacht kritik anführen bereichen künstliche intelligenz digitale arbeit gibt leerstelle
1939503,1011063,19,46,CDU/CSU,tankred,schipanski,2018-07-05,Policy,"Es ist ein Spiegelbild unseres Ausschusses Digitale Agenda in der Exekutive. Das Digitalkabinett hat die ersten Arbeitsschwerpunkte festgelegt: die Erarbeitung einer Strategie für künstliche Intelligenz, die Auseinandersetzung mit der Blockchain-Technologie und die Aufarbeitung des gesamten Themenkomplexes Arbeit 4.0.",spiegelbild ausschusses digitale agenda exekutive digitalkabinett ersten arbeitsschwerpunkte festgelegt erarbeitung strategie künstliche intelligenz auseinandersetzung blockchaintechnologie aufarbeitung gesamten themenkomplexes arbeit
1939795,1011072,19,47,SPD,olaf,scholz,2018-09-11,Science,"Es gibt viele Themen, die damit zusammenhängen; das ist eben nicht nur die Infrastruktur. Es geht auch darum, dass wir die Qualifikationen voranbringen, dass wir Forschungseinrichtungen entwickeln, die mithalten können, wenn es um künstliche Intelligenz und all das andere geht, was mit neuen Technologien und neuen Entwicklungsmöglichkeiten verbunden ist.",gibt viele themen zusammenhängen infrastruktur geht qualifikationen voranbringen forschungseinrichtungen entwickeln mithalten künstliche intelligenz all geht neuen technologien neuen entwicklungsmöglichkeiten verbunden
1940425,1011092,19,47,FDP,christian,dürr,2018-09-11,Policy,"Das ist keine Antwort für die Zukunft unseres Landes in diesem Bereich, Herr Minister Scholz. Sie haben dankenswerterweise einen weiteren, ganz konkreten Punkt angesprochen – ich hatte ihn in meiner Rede schon vermerkt –, nämlich das Thema „künstliche Intelligenz“.",zukunft landes bereich minister scholz dankenswerterweise weiteren ganz konkreten punkt angesprochen – vermerkt – thema „künstliche intelligenz“
1940428,1011092,19,47,FDP,christian,dürr,2018-09-11,Policy,"– Wir wissen, dass die Chinesen Hunderte von Milliarden Euro in den kommenden Jahren dafür ausgeben werden. Aber auch ein Blick nach Europa genügt: Frankreich gibt über 1,5 Milliarden Euro allein für künstliche Intelligenz aus.",– wissen chinesen hunderte milliarden euro kommenden jahren ausgeben blick europa genügt frankreich gibt milliarden euro allein künstliche intelligenz
1940430,1011092,19,47,FDP,christian,dürr,2018-09-11,Policy,"Der Bundeshaushalt 2019 soll Gesamtausgaben von 356,8 Milliarden Euro haben. Wissen Sie, wie viel Herr Bundesminister Scholz für die künstliche Intelligenz ausgeben will?",bundeshaushalt gesamtausgaben milliarden euro wissen bundesminister scholz künstliche intelligenz ausgeben
1940432,1011092,19,47,FDP,christian,dürr,2018-09-11,Policy,"Wie gesagt: 356,8 Milliarden Euro Gesamtausgaben. Herr Scholz will eine ganze Million Euro für die künstliche Intelligenz ausgeben, für die Zukunft unseres Landes.",gesagt milliarden euro gesamtausgaben scholz ganze million euro künstliche intelligenz ausgeben zukunft landes
1940949,1011131,19,47,FDP,christoph,meyer,2018-09-11,Policy,"Das wäre ja vielleicht noch lustig. Aber wenn wir als Bundesrepublik Deutschland im Vergleich für die künstliche Intelligenz 1 Million Euro ausgeben und die Zahl von 2,5 Millionen Euro dagegenstellen, dann sieht man: Zukunftssicherung gibt es bei Ihnen nicht.",wäre lustig bundesrepublik deutschland vergleich künstliche intelligenz million euro ausgeben zahl millionen euro dagegenstellen sieht zukunftssicherung gibt
1943329,1011253,19,47,SPD,rainer,spiering,2018-09-11,Policy,"Dafür sind andere Ministerien zuständig. Was das BMEL seit zwei Jahren mithilfe des Parlaments – es hat Mittel bekommen – tun kann, ist, sich um Big Data zu kümmern.",ministerien zuständig bmel seit zwei jahren mithilfe parlaments – mittel bekommen – tun big data kümmern
1943339,1011253,19,47,SPD,rainer,spiering,2018-09-11,Policy,"– Deswegen mahne ich an und fordere Sie auf – es sind zwei Seiten derselben Medaille –: Erkennen Sie den Wert von unserem Grund und Boden, und sorgen Sie für den Schutz desselben. Ich glaube, dass das Bundesumweltministerium und das Ernährungsministerium sehr gut zusammenarbeiten können, vor allen Dingen, wenn es darum geht, sich mithilfe von Big Data auszutauschen und die Rahmenbedingungen festzulegen, unter denen wir das alles gut hinbekommen.",– mahne fordere – zwei seiten medaille – erkennen wert grund boden sorgen schutz glaube bundesumweltministerium ernährungsministerium zusammenarbeiten dingen geht mithilfe big data auszutauschen rahmenbedingungen festzulegen denen hinbekommen
1945211,1011343,19,48,SPD,saskia,esken,2018-09-12,Policy,"Je weiter die Technologie sich entwickelt, je mächtiger sie wird, in je mehr Bereiche unseres Lebens sie vordringt, desto wahrer wird das. Ich habe in Paris mit Cédric Villani sprechen können, dem Architekten der KI-Strategie der Macron-Regierung.",je technologie entwickelt je mächtiger je mehr bereiche lebens vordringt desto wahrer paris cédric villani sprechen architekten kistrategie macronregierung
1949053,1011603,19,49,CDU/CSU,mechthild,heil,2018-09-13,Society,"Dort werden Zukunftsfragen besprochen: Welche Rolle kommt den neuen Technologien zu? Wie entwickeln sich die Algorithmen, und inwiefern muss man selbstlernende Computerprozesse vielleicht kontrollieren, damit sie niemanden bevormunden oder sogar entmündigen?",zukunftsfragen besprochen rolle kommt neuen technologien entwickeln algorithmen inwiefern selbstlernende computerprozesse kontrollieren niemanden bevormunden entmündigen
