sentence_id_ai,speech_id,electoral_term,session,party,first_name,last_name,date,topic,combined_text,combined_text_preprocessed,tech_sentiment,guhr_sentiment
2747159,1069519,20,28,Linke,heidi,reichinnek,2022-04-07,Society,"Das hat mich oft entsetzt. Ich erinnere mich zum Beispiel noch sehr gut an ein Mädchen, das eindeutig untergewichtig war und sich trotzdem zu dick fand, weil ihr der Algorithmus immer neue verzerrte Bilder vorgesetzt hat.",oft entsetzt erinnere beispiel mädchen eindeutig untergewichtig trotzdem dick fand algorithmus immer neue verzerrte bilder vorgesetzt,negative,negative
2747204,1069521,20,28,Grüne,denise,loop,2022-04-07,Society,"Wussten Sie, dass biometrische Identifikationssysteme weiße Menschen besser erkennen als Schwarze, dass promovierten Frauen der Zugang zur Umkleide im Fitnessstudio verwehrt wurde, weil das automatische Zugangssystem den Doktortitel ausschließlich Männern zuordnete, und dass Stellenausschreibungen für Lkw-Fahrer auf einer sozialen Plattform vorrangig Männern angezeigt werden, während Anzeigen für Erzieher vorrangig Frauen gezeigt werden? Diese Beispiele aus dem Dritten Gleichstellungsbericht zeigen: Algorithmen führen bestehende Geschlechterstereotype fort, und sie können sie sogar verstärken.",wussten biometrische identifikationssysteme weiße menschen besser erkennen schwarze promovierten frauen zugang umkleide fitnessstudio verwehrt wurde automatische zugangssystem doktortitel ausschließlich männern zuordnete stellenausschreibungen lkwfahrer sozialen plattform vorrangig männern angezeigt anzeigen erzieher vorrangig frauen gezeigt beispiele dritten gleichstellungsbericht zeigen algorithmen führen bestehende geschlechterstereotype fort verstärken,negative,neutral
2747408,1069537,20,28,CDU/CSU,dorothee,bär,2022-04-07,Society,"Aber ich möchte mich gar nicht lange mit Ihnen beschäftigen, weil das vergebliche Liebesmüh ist. Ich möchte einen weiteren Begriff einführen, nämlich den Gender Data Gap.",möchte gar lange beschäftigen vergebliche liebesmüh möchte weiteren begriff einführen gender data gap,negative,negative
2747427,1069537,20,28,CDU/CSU,dorothee,bär,2022-04-07,Society,"Bei Jobportalen – das ist auch schon angedeutet worden – erleben wir zunehmend automatisierte Prozesse, die auch auf der Auswertung von vielen Daten beruhen. Das heißt, künstliche Intelligenz arbeitet hier, um Sonderfälle zu minimieren.",jobportalen – angedeutet worden – erleben zunehmend automatisierte prozesse auswertung vielen daten beruhen heißt künstliche intelligenz arbeitet sonderfälle minimieren,negative,neutral
2747428,1069537,20,28,CDU/CSU,dorothee,bär,2022-04-07,Society,"Das heißt, künstliche Intelligenz arbeitet hier, um Sonderfälle zu minimieren. Wenn dann in solchen Datensätzen nur wenige Frauen vorkommen, werden diese vom Algorithmus als irrelevante Abweichungen ignoriert; und deswegen ist das ein ganz, ganz wichtiges Thema, weil Frauen natürlich keine irrelevante Abweichung sind.",heißt künstliche intelligenz arbeitet sonderfälle minimieren datensätzen wenige frauen vorkommen algorithmus irrelevante abweichungen ignoriert ganz ganz wichtiges thema frauen irrelevante abweichung,negative,neutral
2747429,1069537,20,28,CDU/CSU,dorothee,bär,2022-04-07,Society,"Wenn dann in solchen Datensätzen nur wenige Frauen vorkommen, werden diese vom Algorithmus als irrelevante Abweichungen ignoriert; und deswegen ist das ein ganz, ganz wichtiges Thema, weil Frauen natürlich keine irrelevante Abweichung sind. So sieht es also der Algorithmus, wenn wir nicht gegensteuern.",datensätzen wenige frauen vorkommen algorithmus irrelevante abweichungen ignoriert ganz ganz wichtiges thema frauen irrelevante abweichung sieht algorithmus gegensteuern,negative,neutral
2754379,1070078,20,30,FDP,volker,redder,2022-04-27,Science,"Wenn man sich Elster als Bestandteil anguckt: Das benutzt inzwischen jeder zweite Bürger, jede zweite Bürgerin in Deutschland, und das bei einem Steuerrecht, das, wie wir wissen, in sich widersprüchlich ist. Es gab mal ein Fraunhofer-Forschungsprojekt, bei dem versucht worden ist, das zu algorithmisieren; das ist nach fünf Jahren kläglich gescheitert.",elster bestandteil anguckt benutzt inzwischen zweite bürger zweite bürgerin deutschland steuerrecht wissen widersprüchlich gab fraunhoferforschungsprojekt versucht worden algorithmisieren fünf jahren kläglich gescheitert,neutral,negative
2787869,1072605,20,39,SPD,klara,geywitz,2022-05-31,Economy,Wir müssen die Produktivität der Bauwirtschaft erhöhen. Neben Bagger und Zement müssen in Zukunft auch Software und künstliche Intelligenz ihren Platz am Bau haben.,müssen produktivität bauwirtschaft erhöhen neben bagger zement müssen zukunft software künstliche intelligenz platz bau,positive,neutral
2791059,1072826,20,39,SPD,franziska,kersten,2022-05-31,Science,"Denn was einmal an Biodiversität verloren gegangen ist, kommt nicht wieder. Ich unterstütze deshalb ausdrücklich, dass im Umwelthaushalt die Forschung zu KI und digitalen Lösungen für den Umweltschutz gestärkt wird.",biodiversität verloren gegangen kommt unterstütze ausdrücklich umwelthaushalt forschung ki digitalen lösungen umweltschutz gestärkt,positive,neutral
2799888,1073338,20,41,FDP,bettina,stark-watzinger,2022-06-02,Science,"Neue Souveränität bedeutet: Wir müssen in Deutschland und in der Europäischen Union selbst in der Lage sein, Schlüsseltechnologien zu verstehen, zu entwickeln und zu produzieren. Deshalb investieren wir in Forschung für Schlüsseltechnologien: KI, Quanten, Cybersecurity, Mikroelektronik oder Biotechnologie.",neue souveränität bedeutet müssen deutschland europäischen union lage schlüsseltechnologien verstehen entwickeln produzieren investieren forschung schlüsseltechnologien ki quanten cybersecurity mikroelektronik biotechnologie,positive,neutral
2800058,1073348,20,41,Grüne,anna,christmann,2022-06-02,Policy,"Ich will hier die Zukunftsstrategie explizit benennen, die dafür steht, dass wir von einer Hightech-Strategie, die ja doch etwas in die Jahre gekommen ist, zu einer Zukunftsstrategie kommen wollen, die ganz klar einzelne Missionen benennt. Und weil sie so wichtig sind, möchte ich sie noch einmal nennen: Wir wollen sechs Missionen anstoßen, erstens zur klimaneutralen Industrie, zweitens zu einem Klimarahmenprogramm, drittens zur Gesundheit, viertens zur Digitalisierung, insbesondere KI und Quantentechnologien, fünftens auch zu Weltraum- und Meeresforschung und sechstens zum Thema „Resilienz und Zusammenhalt“; denn die sozialwissenschaftlichen Disziplinen sind natürlich ganz entscheidend für Zukunftsfragen.",zukunftsstrategie explizit benennen steht hightechstrategie jahre gekommen zukunftsstrategie kommen ganz einzelne missionen benennt wichtig möchte nennen sechs missionen anstoßen erstens klimaneutralen industrie zweitens klimarahmenprogramm drittens gesundheit viertens digitalisierung insbesondere ki quantentechnologien fünftens weltraum meeresforschung sechstens thema „resilienz zusammenhalt“ sozialwissenschaftlichen disziplinen ganz entscheidend zukunftsfragen,positive,neutral
2810717,1074117,20,44,Grüne,anja,reinalter,2022-06-23,Economy,"Deshalb werden wir Hürden abbauen und aus diesem Antragsmarathon einen Sprint machen. Die Idee, KI beim Matching zwischen Ausbildungsplätzen und Azubis einzusetzen, ist nicht schlecht.",hürden abbauen antragsmarathon sprint idee ki beim matching ausbildungsplätzen azubis einzusetzen schlecht,positive,neutral
2810718,1074117,20,44,Grüne,anja,reinalter,2022-06-23,Economy,"Die Idee, KI beim Matching zwischen Ausbildungsplätzen und Azubis einzusetzen, ist nicht schlecht. Aber Künstliche Intelligenz ist keine Wunderpille, mit der man schwuppdiwupp alle Probleme der Zukunft lösen kann.",idee ki beim matching ausbildungsplätzen azubis einzusetzen schlecht künstliche intelligenz wunderpille schwuppdiwupp probleme zukunft lösen,negative,neutral
2810719,1074117,20,44,Grüne,anja,reinalter,2022-06-23,Society,"Aber Künstliche Intelligenz ist keine Wunderpille, mit der man schwuppdiwupp alle Probleme der Zukunft lösen kann. Algorithmen werden nie und nimmer individuelle Beratung und die persönliche Begegnung zwischen Menschen ersetzen.",künstliche intelligenz wunderpille schwuppdiwupp probleme zukunft lösen algorithmen nie nimmer individuelle beratung persönliche begegnung menschen ersetzen,negative,neutral
2812289,1074224,20,44,AfD,peter,felser,2022-06-23,Economy,"Liebe Landwirte! Liebe Kollegen von der CDU/CSU, wenn es um die Zukunftsfähigkeit der deutschen Landwirtschaft geht, wenn wir über Digitalisierung reden, wenn wir über neue Techniken reden, wenn wir endlich künstliche Intelligenz in unsere landwirtschaftlichen Betriebsdaten bringen, ja, wenn es um Forschung und Entwicklung geht, dann sind wir von der Alternative für Deutschland dabei.",landwirte kollegen cducsu zukunftsfähigkeit deutschen landwirtschaft geht digitalisierung reden neue techniken reden endlich künstliche intelligenz landwirtschaftlichen betriebsdaten bringen forschung entwicklung geht alternative deutschland,positive,neutral
2813569,1074302,20,45,Linke,anke,domscheit-berg,2022-06-24,Security,"Mit der damit einhergehenden Schwächung der Verschlüsselung würde aber auch die Sicherheit unser aller Kommunikation gefährdet und auch für Dritte angreifbar. Und weil Algorithmen fehlerhaft sind, wird es Tausende falsche Verdachtsfälle geben.",einhergehenden schwächung verschlüsselung sicherheit kommunikation gefährdet dritte angreifbar algorithmen fehlerhaft tausende falsche verdachtsfälle geben,negative,neutral
2813966,1074332,20,45,FDP,manuel,höferlin,2022-06-24,Security,"Das sind Mittel, mit denen wir uns dem nähern. Sie in den Bundesländern können dafür sorgen, dass von den Ermittlungsbehörden KI bei der Auswertung der Bilder verwendet wird.",mittel denen nähern bundesländern sorgen ermittlungsbehörden ki auswertung bilder verwendet,positive,neutral
2815639,1074443,20,45,SPD,helmut,kleebank,2022-06-24,Policy,"Das sind wichtige Maßnahmen. Dies wird mit der Möglichkeit kombiniert, weitere Schutzmaßnahmen einzuführen, zum Beispiel die Nutzung von Antikollisionssystemen und gezielten Abschaltungen, unterstützt durch künstliche Intelligenz.",wichtige maßnahmen möglichkeit kombiniert weitere schutzmaßnahmen einzuführen beispiel nutzung antikollisionssystemen gezielten abschaltungen unterstützt künstliche intelligenz,positive,neutral
2817543,1074638,20,46,Grüne,anna,christmann,2022-07-06,Science,"Natürlich ist Grundlagenforschung ein ganz zentraler Baustein, auf dem das alles aufbaut. Es geht nicht darum, alles in eine bestimmte Richtung zu lenken, sondern natürlich sind Investitionen in Quantentechnologien, in künstliche Intelligenz, in all die Dinge, die uns Anwendungen ermöglichen, ganz zentral.",grundlagenforschung ganz zentraler baustein aufbaut geht bestimmte richtung lenken investitionen quantentechnologien künstliche intelligenz all dinge anwendungen ermöglichen ganz zentral,positive,neutral
2817544,1074638,20,46,Grüne,anna,christmann,2022-07-06,Science,"Es geht nicht darum, alles in eine bestimmte Richtung zu lenken, sondern natürlich sind Investitionen in Quantentechnologien, in künstliche Intelligenz, in all die Dinge, die uns Anwendungen ermöglichen, ganz zentral. Insofern begrüße ich auch, dass das BMBF jetzt auch die Kompetenzzentren für Maschinelles Lernen verstetigt hat.",geht bestimmte richtung lenken investitionen quantentechnologien künstliche intelligenz all dinge anwendungen ermöglichen ganz zentral insofern begrüße bmbf kompetenzzentren maschinelles lernen verstetigt,positive,neutral
2817545,1074638,20,46,Grüne,anna,christmann,2022-07-06,Economy,"Insofern begrüße ich auch, dass das BMBF jetzt auch die Kompetenzzentren für Maschinelles Lernen verstetigt hat. Wir haben uns im Koalitionsvertrag auch vorgenommen, gerade die europäische Zusammenarbeit bei solchen Hochtechnologien wie KI zu stärken; denn am Ende kommt es, global betrachtet, darauf an, dass wir als Europa ein starker Technologiestandort sind.",insofern begrüße bmbf kompetenzzentren maschinelles lernen verstetigt koalitionsvertrag vorgenommen europäische zusammenarbeit hochtechnologien ki stärken ende kommt global betrachtet europa starker technologiestandort,positive,neutral
2818488,1074714,20,46,FDP,andrew,ullmann,2022-07-06,Science,"Wer die Einordnung von Impfreaktionen und Impfnebenwirkungen nicht versteht, sollte aber wirklich mal in der Literatur nachlesen; ich gebe Ihnen das gleich mal. Im „The Lancet“, eine der renommiertesten medizinisch-wissenschaftlichen Zeitschriften der Welt, steht explizit: „Real-life data“; es sind echte Daten aus dem Alltag.",wer einordnung impfreaktionen impfnebenwirkungen versteht literatur nachlesen gebe gleich „the lancet“ renommiertesten medizinischwissenschaftlichen zeitschriften welt steht explizit „reallife data“ echte daten alltag,neutral,neutral
2830416,1075589,20,49,SPD,felix,döring,2022-09-06,Society,"Deswegen sage ich, deswegen sagen wir: Jeder Cent, jeder Euro für die Jugendverbandsarbeit ist eine Investition in die Gegenwart und in die Zukunft unserer Demokratie, eine Investition mit enorm hoher demokratischer Rendite, meine Damen und Herren. Junge Menschen, die ein Theaterstück entwickeln und aufführen, in dem es darum geht, warum es eben keine Unterschiede zwischen Menschen unterschiedlicher Herkunft gibt; die Unterstützung von Menschen, die von rechter Gewalt betroffen sind, und auch die Förderung der Medienkompetenz sind gerade in unserer heutigen Zeit sehr wichtig, in der wir leider erleben müssen, dass insbesondere diejenigen, die unsere Demokratie von rechts angreifen, systematisch versuchen, den öffentlich-rechtlichen Rundfunk zu delegitimieren, und dass sie ganz bewusst versuchen, die Algorithmen sozialer Netzwerke zu nutzen, um ihren Hass und ihre Falschnachrichten zu verbreiten.",sage sagen cent euro jugendverbandsarbeit investition gegenwart zukunft unserer demokratie investition enorm hoher demokratischer rendite junge menschen theaterstück entwickeln aufführen geht warum unterschiede menschen unterschiedlicher herkunft gibt unterstützung menschen rechter gewalt betroffen förderung medienkompetenz unserer heutigen zeit wichtig erleben müssen insbesondere diejenigen demokratie rechts angreifen systematisch versuchen öffentlichrechtlichen rundfunk delegitimieren ganz bewusst versuchen algorithmen sozialer netzwerke nutzen hass falschnachrichten verbreiten,negative,negative
